Date,Actividad(%),Activos,AdjClose,Births,Close,Close_DJ,Debt,Debt_per_capita,Defunciones,Euribor,GDP_Value,High_DJ,High_EURO,High_y,IPC,Low_DJ,Low_EURO,Low_y,Ocupados,Open_DJ,Open_EURO,Open_y,Parados,Paro(%),Percentage,Price_EURO
2005-11-03,58.08,21369.5,10476.889648,1277.0,10476.900391,10522.59,382665.0,8764.0,6.784,2.6844,1.0015,10613.84,1.2087,10500.400391,0.2,10421.98,1.1934,10432.599609,19509.2,10470.49,1.207,10467.900391,1860.3,8.71,42.07,1.1945
2005-11-04,58.08,21369.5,10412.289063,1277.0,10412.299805,10530.76,382665.0,8764.0,6.784,2.6844,1.0015,10593.51,1.1997,10486.700195,0.2,10441.59,1.1801,10389.200195,19509.2,10523.23,1.1947,10479.200195,1860.3,8.71,42.07,1.1822
2005-11-07,58.08,21369.5,10420.889648,1277.0,10420.900391,10586.23,382665.0,8764.0,7.051,2.6844,1.0015,10632.34,1.1837,10455.599609,0.2,10488.74,1.1772,10362.0,19509.2,10531.24,1.1814,10406.200195,1860.3,8.71,42.07,1.1812
2005-11-08,58.08,21369.5,10440.189453,1277.0,10440.200195,10539.72,382665.0,8764.0,7.051,2.6844,1.0015,10606.8,1.1808,10483.200195,0.2,10478.49,1.1709,10410.400391,19509.2,10574.18,1.1805,10440.700195,1860.3,8.71,42.07,1.1782
2005-11-09,58.08,21369.5,10456.289063,1277.0,10456.299805,10546.21,382665.0,8764.0,7.051,2.6844,1.0015,10637.78,1.1795,10475.900391,0.2,10466.24,1.1717,10428.099609,19509.2,10539.24,1.1782,10434.099609,1860.3,8.71,42.07,1.1766
2005-11-10,58.08,21369.5,10438.389648,1277.0,10438.400391,10640.1,382665.0,8764.0,7.051,2.6844,1.0015,10680.2,1.1799,10491.200195,0.2,10484.17,1.1677,10407.599609,19509.2,10541.16,1.1766,10484.900391,1860.3,8.71,42.07,1.1686
2005-11-11,58.08,21369.5,10510.289063,1277.0,10510.299805,10686.04,382665.0,8764.0,7.051,2.6844,1.0015,10725.99,1.1735,10518.900391,0.2,10595.89,1.1671,10471.400391,19509.2,10641.3,1.1685,10491.400391,1860.3,8.71,42.07,1.1724
2005-11-14,58.08,21369.5,10504.588867,1277.0,10504.599609,10697.17,382665.0,8764.0,7.025,2.6844,1.0015,10756.88,1.1774,10561.700195,0.2,10618.89,1.166,10473.799805,19509.2,10686.6,1.1723,10490.700195,1860.3,8.71,42.07,1.1694
2005-11-15,58.08,21369.5,10456.289063,1277.0,10456.299805,10686.44,382665.0,8764.0,7.025,2.6844,1.0015,10783.62,1.1732,10508.200195,0.2,10610.08,1.1641,10413.0,19509.2,10697.01,1.169,10489.599609,1860.3,8.71,42.07,1.1721
2005-11-16,58.08,21369.5,10391.689453,1277.0,10391.700195,10674.76,382665.0,8764.0,7.025,2.6844,1.0015,10780.98,1.1738,10455.5,0.2,10574.46,1.1643,10338.700195,19509.2,10683.03,1.1719,10453.5,1860.3,8.71,42.07,1.1672
2005-11-17,58.08,21369.5,10445.189453,1277.0,10445.200195,10720.22,382665.0,8764.0,7.025,2.6844,1.0015,10778.5,1.1765,10468.400391,0.2,10619.61,1.1639,10421.099609,19509.2,10677.0,1.1667,10430.900391,1860.3,8.71,42.07,1.1759
2005-11-18,58.08,21369.5,10527.088867,1277.0,10527.099609,10766.33,382665.0,8764.0,7.025,2.6844,1.0015,10865.58,1.1795,10577.299805,0.2,10663.79,1.1662,10485.900391,19509.2,10719.34,1.1757,10502.299805,1860.3,8.71,42.07,1.1768
2005-11-21,58.08,21369.5,10535.088867,1277.0,10535.099609,10820.28,382665.0,8764.0,7.528,2.6844,1.0015,10871.11,1.1841,10556.900391,0.2,10708.86,1.1717,10498.200195,19509.2,10766.33,1.1776,10532.900391,1860.3,8.71,42.07,1.1728
2005-11-22,58.08,21369.5,10522.889648,1277.0,10522.900391,10871.43,382665.0,8764.0,7.528,2.6844,1.0015,10907.77,1.1825,10559.099609,0.2,10729.99,1.1684,10491.700195,19509.2,10815.96,1.1728,10557.400391,1860.3,8.71,42.07,1.1812
2005-11-23,58.08,21369.5,10626.689453,1277.0,10626.700195,10916.09,382665.0,8764.0,7.528,2.6844,1.0015,10974.84,1.1865,10631.799805,0.2,10825.32,1.1761,10534.799805,19509.2,10871.43,1.182,10544.599609,1860.3,8.71,42.07,1.182
2005-11-25,58.08,21369.5,10656.289063,1277.0,10656.299805,10931.62,382665.0,8764.0,7.528,2.6844,1.0015,10997.5,1.179,10672.599609,0.2,10883.55,1.1708,10625.0,19509.2,10915.13,1.1787,10649.299805,1860.3,8.71,42.07,1.1724
2005-11-28,58.08,21369.5,10618.789063,1277.0,10618.799805,10890.72,382665.0,8764.0,7.153,2.6844,1.0015,10992.39,1.1905,10716.799805,0.2,10839.37,1.1682,10609.599609,19509.2,10932.74,1.1716,10677.200195,1860.3,8.71,42.07,1.1851
2005-11-29,58.08,21369.5,10620.088867,1277.0,10620.099609,10888.16,382665.0,8764.0,7.153,2.6844,1.0015,10994.85,1.1864,10657.900391,0.2,10850.29,1.1738,10583.0,19509.2,10888.48,1.1845,10604.200195,1860.3,8.71,42.07,1.1785
2005-11-30,58.08,21369.5,10557.789063,1277.0,10557.799805,10805.87,382665.0,8764.0,7.153,2.6844,1.0015,10959.8,1.1805,10604.200195,0.2,10789.38,1.1755,10540.5,19509.2,10883.91,1.1778,10596.799805,1860.3,8.71,42.07,1.1789
2005-12-01,58.08,21369.5,10678.689453,1277.0,10678.700195,10912.57,393479.0,8941.0,7.153,2.7833,1.0015,10969.97,1.1805,10678.700195,0.2,10819.15,1.1688,10580.0,19509.2,10806.03,1.1789,10580.0,1860.3,8.71,42.43,1.1734
2005-12-02,58.08,21369.5,10649.789063,1277.0,10649.799805,10877.51,393479.0,8941.0,7.153,2.7833,1.0015,10952.83,1.1751,10699.5,0.2,10818.36,1.1662,10611.799805,19509.2,10912.01,1.1734,10692.200195,1860.3,8.71,42.43,1.1717
2005-12-05,58.08,21369.5,10532.088867,1277.0,10532.099609,10835.01,393479.0,8941.0,7.493,2.7833,1.0015,10923.37,1.1821,10669.0,0.2,10766.57,1.1688,10495.5,19509.2,10876.95,1.1704,10669.0,1860.3,8.71,42.43,1.1784
2005-12-06,58.08,21369.5,10539.289063,1277.0,10539.299805,10856.86,393479.0,8941.0,7.493,2.7833,1.0015,10924.9,1.181,10562.299805,0.2,10809.15,1.1755,10501.400391,19509.2,10835.41,1.1791,10538.799805,1860.3,8.71,42.43,1.1787
2005-12-07,58.08,21369.5,10506.588867,1277.0,10506.599609,10810.91,393479.0,8941.0,7.493,2.7833,1.0015,10916.89,1.1804,10555.599609,0.2,10737.27,1.1702,10479.0,19509.2,10856.86,1.1785,10553.900391,1860.3,8.71,42.43,1.1722
2005-12-08,58.08,21369.5,10495.789063,1277.0,10495.799805,10755.12,393479.0,8941.0,7.493,2.7833,1.0015,10871.11,1.185,10495.799805,0.2,10705.17,1.1701,10423.900391,19509.2,10808.43,1.1721,10437.0,1860.3,8.71,42.43,1.1817
2005-12-09,58.08,21369.5,10489.289063,1277.0,10489.299805,10778.58,393479.0,8941.0,7.493,2.7833,1.0015,10845.33,1.1839,10501.099609,0.2,10694.05,1.1764,10438.299805,19509.2,10751.76,1.182,10453.299805,1860.3,8.71,42.43,1.1812
2005-12-12,58.08,21369.5,10539.989258,1277.0,10540.0,10767.77,393479.0,8941.0,7.833,2.7833,1.0015,10857.02,1.1984,10587.900391,0.2,10707.18,1.1777,10500.0,19509.2,10778.66,1.1781,10521.700195,1860.3,8.71,42.43,1.1955
2005-12-13,58.08,21369.5,10533.588867,1277.0,10533.599609,10823.72,393479.0,8941.0,7.833,2.7833,1.0015,10902.64,1.1987,10561.799805,0.2,10694.29,1.1903,10501.900391,19509.2,10765.69,1.1952,10544.0,1860.3,8.71,42.43,1.1937
2005-12-14,58.08,21369.5,10502.389648,1277.0,10502.400391,10883.51,393479.0,8941.0,7.833,2.7833,1.0015,10953.07,1.2063,10572.400391,0.2,10786.34,1.193,10484.799805,19509.2,10821.32,1.1945,10559.599609,1860.3,8.71,42.43,1.2004
2005-12-15,58.08,21369.5,10483.489258,1277.0,10483.5,10881.67,393479.0,8941.0,7.833,2.7833,1.0015,10985.01,1.2039,10517.599609,0.2,10803.55,1.1934,10450.599609,19509.2,10883.43,1.2001,10509.400391,1860.3,8.71,42.43,1.1978
2005-12-16,58.08,21369.5,10555.289063,1277.0,10555.299805,10875.59,393479.0,8941.0,7.833,2.7833,1.0015,10978.21,1.2028,10602.099609,0.2,10830.84,1.1934,10462.799805,19509.2,10881.67,1.1975,10488.400391,1860.3,8.71,42.43,1.2013
2005-12-19,58.08,21369.5,10528.289063,1277.0,10528.299805,10836.53,393479.0,8941.0,8.245,2.7833,1.0015,10970.04,1.204,10587.0,0.2,10781.7,1.1973,10514.099609,19509.2,10875.51,1.2027,10549.599609,1860.3,8.71,42.43,1.2004
2005-12-20,58.08,21369.5,10572.289063,1277.0,10572.299805,10805.55,393479.0,8941.0,8.245,2.7833,1.0015,10905.28,1.2015,10584.400391,0.2,10754.56,1.1838,10495.900391,19509.2,10836.93,1.2007,10513.5,1860.3,8.71,42.43,1.187
2005-12-21,58.08,21369.5,10682.689453,1277.0,10682.700195,10833.73,393479.0,8941.0,8.245,2.7833,1.0015,10933.7,1.1912,10694.700195,0.2,10776.01,1.1799,10576.200195,19509.2,10805.63,1.1858,10578.5,1860.3,8.71,42.43,1.1832
2005-12-22,58.08,21369.5,10701.289063,1277.0,10701.299805,10889.44,393479.0,8941.0,8.245,2.7833,1.0015,10928.34,1.1902,10717.200195,0.2,10785.93,1.181,10668.5,19509.2,10831.56,1.1837,10675.799805,1860.3,8.71,42.43,1.1869
2005-12-23,58.08,21369.5,10723.889648,1277.0,10723.900391,10883.27,393479.0,8941.0,8.245,2.7833,1.0015,10940.66,1.1885,10753.299805,0.2,10840.53,1.1829,10704.200195,19509.2,10883.27,1.1869,10725.799805,1860.3,8.71,42.43,1.1875
2005-12-27,58.08,21369.5,10772.689453,1277.0,10772.700195,10777.77,393479.0,8941.0,8.24,2.7833,1.0015,10956.99,1.1881,10791.5,0.2,10754.16,1.1829,10716.099609,19509.2,10883.75,1.1848,10718.299805,1860.3,8.71,42.43,1.1831
2005-12-28,58.08,21369.5,10769.489258,1277.0,10769.5,10796.26,393479.0,8941.0,8.24,2.7833,1.0015,10858.07,1.1936,10781.400391,0.2,10750.4,1.1814,10741.799805,19509.2,10778.25,1.1829,10747.200195,1860.3,8.71,42.43,1.1835
2005-12-29,58.08,21369.5,10778.088867,1277.0,10778.099609,10784.82,393479.0,8941.0,8.24,2.7833,1.0015,10870.71,1.1884,10811.900391,0.2,10747.76,1.1816,10765.200195,19509.2,10795.7,1.1836,10787.400391,1860.3,8.71,42.43,1.1844
2005-12-30,58.08,21369.5,10733.889648,1277.0,10733.900391,10717.5,393479.0,8941.0,8.24,2.7833,1.0015,10801.87,1.189,10771.400391,0.2,10675.64,1.1778,10696.900391,19509.2,10783.86,1.1845,10767.799805,1860.3,8.71,42.43,1.1843
2006-01-03,58.3,21521.3,10818.088867,1323.0,10818.099609,10847.41,377945.0,8588.0,7.923,2.8335,1.1505,10888.4,1.2031,10839.299805,-0.4,10650.18,1.181,10769.299805,19578.4,10718.3,1.1824,10794.099609,1942.8,9.03,40.76,1.2012
2006-01-04,58.3,21521.3,10895.789063,1323.0,10895.799805,10880.15,377945.0,8588.0,7.923,2.8335,1.1505,10946.27,1.2144,10898.900391,-0.4,10772.89,1.2003,10830.900391,19578.4,10843.97,1.2012,10869.299805,1942.8,9.03,40.76,1.2128
2006-01-05,58.3,21521.3,10913.588867,1323.0,10913.599609,10882.15,377945.0,8588.0,7.923,2.8335,1.1505,10951.39,1.2123,10929.599609,-0.4,10797.55,1.2064,10883.299805,19578.4,10880.39,1.2123,10907.299805,1942.8,9.03,40.76,1.2102
2006-01-06,58.3,21521.3,10913.588867,1323.0,10913.599609,10959.31,377945.0,8588.0,7.923,2.8335,1.1505,11005.98,1.2182,10929.599609,-0.4,10846.21,1.2079,10883.299805,19578.4,10875.45,1.2107,10907.299805,1942.8,9.03,40.76,1.2149
2006-01-09,58.3,21521.3,10962.489258,1323.0,10962.5,11011.9,377945.0,8588.0,7.936,2.8335,1.1505,11053.93,1.2156,10966.099609,-0.4,10906.33,1.2051,10928.099609,19578.4,10959.47,1.2147,10943.099609,1942.8,9.03,40.76,1.2087
2006-01-10,58.3,21521.3,10869.889648,1323.0,10869.900391,11011.58,377945.0,8588.0,7.936,2.8335,1.1505,11054.49,1.2111,10935.099609,-0.4,10902.96,1.2036,10869.900391,19578.4,11010.46,1.2084,10932.099609,1942.8,9.03,40.76,1.2067
2006-01-11,58.3,21521.3,10966.189453,1323.0,10966.200195,11043.44,377945.0,8588.0,7.936,2.8335,1.1505,11099.15,1.2146,10966.200195,-0.4,10939.86,1.2043,10908.799805,19578.4,11011.66,1.2062,10909.299805,1942.8,9.03,40.76,1.2125
2006-01-12,58.3,21521.3,10955.789063,1323.0,10955.799805,10962.36,377945.0,8588.0,7.936,2.8335,1.1505,11070.1,1.2165,10969.400391,-0.4,10918.09,1.2005,10925.700195,19578.4,11043.12,1.2125,10935.0,1942.8,9.03,40.76,1.2035
2006-01-13,58.3,21521.3,10850.689453,1323.0,10850.700195,10959.87,377945.0,8588.0,7.936,2.8335,1.1505,11033.04,1.2144,10943.0,-0.4,10888.88,1.2026,10825.5,19578.4,10961.48,1.2037,10938.400391,1942.8,9.03,40.76,1.2138
2006-01-17,58.3,21521.3,10806.289063,1323.0,10806.299805,10896.32,377945.0,8588.0,7.665,2.8335,1.1505,10977.01,1.2145,10844.0,-0.4,10841.17,1.205,10795.099609,19578.4,10957.55,1.2119,10834.5,1942.8,9.03,40.76,1.2107
2006-01-18,58.3,21521.3,10708.088867,1323.0,10708.099609,10854.86,377945.0,8588.0,7.665,2.8335,1.1505,10934.9,1.2162,10740.700195,-0.4,10778.33,1.2071,10674.200195,19578.4,10890.08,1.2107,10719.0,1942.8,9.03,40.76,1.2105
2006-01-19,58.3,21521.3,10821.489258,1323.0,10821.5,10880.71,377945.0,8588.0,7.665,2.8335,1.1505,10965.0,1.2125,10821.5,-0.4,10796.66,1.2052,10763.400391,19578.4,10855.18,1.2115,10764.700195,1942.8,9.03,40.76,1.2098
2006-01-20,58.3,21521.3,10740.889648,1323.0,10740.900391,10667.39,377945.0,8588.0,7.665,2.8335,1.1505,10890.08,1.2142,10872.400391,-0.4,10637.21,1.2041,10737.799805,19578.4,10880.71,1.21,10834.099609,1942.8,9.03,40.76,1.2138
2006-01-23,58.3,21521.3,10712.189453,1323.0,10712.200195,10688.77,377945.0,8588.0,7.936,2.8335,1.1505,10783.7,1.2313,10723.299805,-0.4,10607.36,1.2138,10611.099609,19578.4,10668.75,1.2141,10642.900391,1942.8,9.03,40.76,1.2312
2006-01-24,58.3,21521.3,10665.588867,1323.0,10665.599609,10712.22,377945.0,8588.0,7.936,2.8335,1.1505,10804.75,1.2326,10747.599609,-0.4,10624.49,1.2259,10645.5,19578.4,10690.21,1.231,10728.299805,1942.8,9.03,40.76,1.2281
2006-01-25,58.3,21521.3,10824.088867,1323.0,10824.099609,10709.74,377945.0,8588.0,7.936,2.8335,1.1505,10832.93,1.2324,10824.099609,-0.4,10615.2,1.2234,10690.400391,19578.4,10713.26,1.2284,10704.099609,1942.8,9.03,40.76,1.2246
2006-01-26,58.3,21521.3,10890.189453,1323.0,10890.200195,10809.47,377945.0,8588.0,7.936,2.8335,1.1505,10896.96,1.2272,10952.599609,-0.4,10677.0,1.22,10788.099609,19578.4,10711.02,1.2244,10792.200195,1942.8,9.03,40.76,1.2214
2006-01-27,58.3,21521.3,11023.189453,1323.0,11023.200195,10907.21,377945.0,8588.0,7.936,2.8335,1.1505,10988.29,1.2237,11026.900391,-0.4,10766.01,1.2085,10886.299805,19578.4,10815.32,1.2205,10944.5,1942.8,9.03,40.76,1.21
2006-01-30,58.3,21521.3,11037.989258,1323.0,11038.0,10899.92,377945.0,8588.0,7.862,2.8335,1.1505,10993.97,1.2117,11051.700195,-0.4,10832.52,1.2062,10979.700195,19578.4,10908.49,1.2106,11012.400391,1942.8,9.03,40.76,1.2088
2006-01-31,58.3,21521.3,11104.288086,1323.0,11104.299805,10864.86,377945.0,8588.0,7.862,2.8335,1.1505,10970.28,1.2191,11112.099609,-0.4,10807.55,1.2077,11022.799805,19578.4,10900.4,1.2092,11025.200195,1942.8,9.03,40.76,1.2155
2006-02-01,58.3,21521.3,11221.087891,1323.0,11221.099609,10953.95,377948.0,8588.0,7.862,2.9142,1.1505,11001.82,1.2166,11221.099609,0.0,10815.39,1.2048,11030.099609,19578.4,10862.14,1.2153,11030.5,1942.8,9.03,40.76,1.2061
2006-02-02,58.3,21521.3,11135.988281,1323.0,11136.0,10851.98,377948.0,8588.0,7.862,2.9142,1.1505,10987.73,1.2109,11253.0,0.0,10800.35,1.2031,11125.700195,19578.4,10950.11,1.2058,11218.700195,1942.8,9.03,40.76,1.2098
2006-02-03,58.3,21521.3,11175.788086,1323.0,11175.799805,10793.62,377948.0,8588.0,7.862,2.9142,1.1505,10905.28,1.2113,11202.5,0.0,10725.35,1.1968,11120.700195,19578.4,10849.57,1.2092,11162.0,1942.8,9.03,40.76,1.2024
2006-02-06,58.3,21521.3,11187.488281,1323.0,11187.5,10798.27,377948.0,8588.0,7.978,2.9142,1.1505,10868.62,1.2048,11217.0,0.0,10725.91,1.1944,11164.799805,19578.4,10793.3,1.2037,11199.799805,1942.8,9.03,40.76,1.1963
2006-02-07,58.3,21521.3,11175.087891,1323.0,11175.099609,10749.76,377948.0,8588.0,7.978,2.9142,1.1505,10874.79,1.2016,11215.900391,0.0,10691.97,1.194,11099.099609,19578.4,10796.42,1.1966,11195.900391,1942.8,9.03,40.76,1.1974
2006-02-08,58.3,21521.3,11202.587891,1323.0,11202.599609,10858.62,377948.0,8588.0,7.978,2.9142,1.1505,10897.44,1.1997,11209.299805,0.0,10712.3,1.1923,11083.400391,19578.4,10742.16,1.198,11114.099609,1942.8,9.03,40.76,1.1955
2006-02-09,58.3,21521.3,11344.888672,1323.0,11344.900391,10883.35,377948.0,8588.0,7.978,2.9142,1.1505,11003.5,1.1997,11344.900391,0.0,10800.91,1.1946,11222.0,19578.4,10859.42,1.1964,11226.400391,1942.8,9.03,40.76,1.1981
2006-02-10,58.3,21521.3,11312.587891,1323.0,11312.599609,10919.05,377948.0,8588.0,7.978,2.9142,1.1505,10972.76,1.2027,11366.900391,0.0,10787.62,1.1892,11293.599609,19578.4,10883.51,1.198,11339.099609,1942.8,9.03,40.76,1.19
2006-02-13,58.3,21521.3,11395.488281,1323.0,11395.5,10892.32,377948.0,8588.0,7.577,2.9142,1.1505,10982.93,1.1925,11395.5,0.0,10824.6,1.1878,11281.200195,19578.4,10915.21,1.1903,11325.099609,1942.8,9.03,40.76,1.1905
2006-02-14,58.3,21521.3,11395.888672,1323.0,11395.900391,11028.39,377948.0,8588.0,7.577,2.9142,1.1505,11071.54,1.1925,11412.299805,0.0,10873.62,1.1856,11320.400391,19578.4,10890.72,1.19,11389.5,1942.8,9.03,40.76,1.1915
2006-02-15,58.3,21521.3,11377.388672,1323.0,11377.400391,11058.97,377948.0,8588.0,7.577,2.9142,1.1505,11115.56,1.1956,11426.099609,0.0,10940.18,1.1871,11366.900391,19578.4,11025.67,1.1916,11399.0,1942.8,9.03,40.76,1.1885
2006-02-16,58.3,21521.3,11447.188477,1323.0,11447.200195,11120.68,377948.0,8588.0,7.577,2.9142,1.1505,11154.14,1.1904,11447.200195,0.0,10997.66,1.1847,11384.099609,19578.4,11059.05,1.1892,11410.900391,1942.8,9.03,40.76,1.1896
2006-02-17,58.3,21521.3,11491.288086,1323.0,11491.299805,11115.32,377948.0,8588.0,7.577,2.9142,1.1505,11178.8,1.1944,11501.400391,0.0,11035.44,1.1856,11428.599609,19578.4,11119.56,1.1904,11460.700195,1942.8,9.03,40.76,1.1934
2006-02-21,58.3,21521.3,11626.888672,1323.0,11626.900391,11069.06,377948.0,8588.0,7.893,2.9142,1.1505,11182.68,1.1944,11657.799805,0.0,11011.18,1.189,11542.0,19578.4,11115.48,1.1938,11564.0,1942.8,9.03,40.76,1.1911
2006-02-22,58.3,21521.3,11755.288086,1323.0,11755.299805,11137.17,377948.0,8588.0,7.893,2.9142,1.1505,11198.73,1.193,11755.299805,0.0,11034.08,1.1858,11604.799805,19578.4,11065.29,1.1913,11619.200195,1942.8,9.03,40.76,1.1911
2006-02-23,58.3,21521.3,11738.988281,1323.0,11739.0,11069.22,377948.0,8588.0,7.893,2.9142,1.1505,11167.83,1.1972,11785.900391,0.0,11017.27,1.1888,11708.5,19578.4,11133.52,1.1911,11755.200195,1942.8,9.03,40.76,1.1923
2006-02-24,58.3,21521.3,11786.888672,1323.0,11786.900391,11061.85,377948.0,8588.0,7.893,2.9142,1.1505,11129.65,1.1936,11786.900391,0.0,10981.41,1.1864,11738.700195,19578.4,11065.77,1.1923,11753.900391,1942.8,9.03,40.76,1.1873
2006-02-27,58.3,21521.3,11832.788086,1323.0,11832.799805,11097.55,377948.0,8588.0,7.956,2.9142,1.1505,11180.48,1.1879,11832.799805,0.0,11038.72,1.1824,11786.5,19578.4,11062.81,1.1871,11821.099609,1942.8,9.03,40.76,1.1846
2006-02-28,58.3,21521.3,11740.688477,1323.0,11740.700195,10993.41,377948.0,8588.0,7.956,2.9142,1.1505,11115.24,1.1944,11840.099609,0.0,10947.07,1.1835,11691.799805,19578.4,11096.75,1.1848,11825.400391,1942.8,9.03,40.76,1.1921
2006-03-01,58.3,21521.3,11902.188477,1323.0,11902.200195,11053.53,393984.0,8952.0,7.956,3.1053,1.1505,11115.8,1.1976,11902.200195,0.7,10960.6,1.189,11758.099609,19578.4,10993.25,1.1921,11764.599609,1942.8,9.03,41.64,1.1915
2006-03-02,58.3,21521.3,11809.587891,1323.0,11809.599609,11025.51,393984.0,8952.0,7.956,3.1053,1.1505,11090.91,1.2046,11918.599609,0.7,10951.71,1.1911,11776.400391,19578.4,11052.57,1.1917,11914.400391,1942.8,9.03,41.64,1.2041
2006-03-03,58.3,21521.3,11755.688477,1323.0,11755.700195,11021.59,393984.0,8952.0,7.956,3.1053,1.1505,11125.01,1.2054,11834.799805,0.7,10942.99,1.1993,11725.799805,19578.4,11024.23,1.2039,11783.599609,1942.8,9.03,41.64,1.2039
2006-03-06,58.3,21521.3,11759.087891,1323.0,11759.099609,10958.59,393984.0,8952.0,7.597,3.1053,1.1505,11084.66,1.2094,11812.400391,0.7,10899.76,1.1989,11740.799805,19578.4,11022.47,1.205,11765.700195,1942.8,9.03,41.64,1.2018
2006-03-07,58.3,21521.3,11701.288086,1323.0,11701.299805,10980.69,393984.0,8952.0,7.597,3.1053,1.1505,11032.31,1.2024,11714.400391,0.7,10885.35,1.1868,11610.299805,19578.4,10957.31,1.2019,11706.200195,1942.8,9.03,41.64,1.1886
2006-03-08,58.3,21521.3,11629.188477,1323.0,11629.200195,11005.74,393984.0,8952.0,7.597,3.1053,1.1505,11065.61,1.1942,11736.0,0.7,10885.99,1.1871,11566.799805,19578.4,10977.08,1.1886,11722.299805,1942.8,9.03,41.64,1.1923
2006-03-09,58.3,21521.3,11699.587891,1323.0,11699.599609,10972.28,393984.0,8952.0,7.597,3.1053,1.1505,11093.39,1.1954,11727.900391,0.7,10923.86,1.1901,11657.5,19578.4,11005.66,1.1924,11701.5,1942.8,9.03,41.64,1.1914
2006-03-10,58.3,21521.3,11771.788086,1323.0,11771.799805,11076.34,393984.0,8952.0,7.597,3.1053,1.1505,11125.41,1.1934,11771.799805,0.7,10948.43,1.1859,11635.299805,19578.4,10972.92,1.1912,11642.200195,1942.8,9.03,41.64,1.1915
2006-03-13,58.3,21521.3,11845.388672,1323.0,11845.400391,11076.02,393984.0,8952.0,7.3,3.1053,1.1505,11157.82,1.1972,11854.700195,0.7,11019.75,1.1911,11805.900391,19578.4,11067.61,1.1917,11808.700195,1942.8,9.03,41.64,1.1961
2006-03-14,58.3,21521.3,11834.988281,1323.0,11835.0,11151.34,393984.0,8952.0,7.3,3.1053,1.1505,11190.96,1.2033,11839.700195,0.7,11030.23,1.1936,11773.299805,19578.4,11076.02,1.196,11815.5,1942.8,9.03,41.64,1.2016
2006-03-15,58.3,21521.3,11845.688477,1323.0,11845.700195,11209.77,393984.0,8952.0,7.3,3.1053,1.1505,11258.28,1.2076,11884.5,0.7,11097.23,1.2005,11831.900391,19578.4,11149.76,1.2013,11869.400391,1942.8,9.03,41.64,1.2071
2006-03-16,58.3,21521.3,11862.488281,1323.0,11862.5,11253.24,393984.0,8952.0,7.3,3.1053,1.1505,11324.8,1.219,11874.400391,0.7,11176.07,1.2033,11804.200195,19578.4,11210.97,1.2069,11860.299805,1942.8,9.03,41.64,1.218
2006-03-17,58.3,21521.3,11872.888672,1323.0,11872.900391,11279.65,393984.0,8952.0,7.3,3.1053,1.1505,11335.52,1.2208,11949.599609,0.7,11210.48,1.2139,11835.299805,19578.4,11254.12,1.2176,11877.400391,1942.8,9.03,41.64,1.219
2006-03-20,58.3,21521.3,11921.988281,1323.0,11922.0,11274.53,393984.0,8952.0,7.248,3.1053,1.1505,11350.73,1.22,11962.799805,0.7,11208.33,1.2147,11896.599609,19578.4,11278.93,1.2186,11909.299805,1942.8,9.03,41.64,1.2167
2006-03-21,58.3,21521.3,11933.388672,1323.0,11933.400391,11235.47,393984.0,8952.0,7.248,3.1053,1.1505,11364.34,1.2167,11944.599609,0.7,11188.56,1.2073,11857.799805,19578.4,11275.89,1.2167,11944.599609,1942.8,9.03,41.64,1.2088
2006-03-22,58.3,21521.3,11951.587891,1323.0,11951.599609,11317.43,393984.0,8952.0,7.248,3.1053,1.1505,11358.01,1.2115,11959.299805,0.7,11200.22,1.2064,11860.0,19578.4,11234.51,1.2094,11876.200195,1942.8,9.03,41.64,1.2079
2006-03-23,58.3,21521.3,11906.188477,1323.0,11906.200195,11270.29,393984.0,8952.0,7.248,3.1053,1.1505,11363.46,1.2083,11970.0,0.7,11207.85,1.1955,11880.400391,19578.4,11317.35,1.2077,11957.5,1942.8,9.03,41.64,1.1972
2006-03-24,58.3,21521.3,11954.388672,1323.0,11954.400391,11279.97,393984.0,8952.0,7.248,3.1053,1.1505,11353.21,1.2048,11954.400391,0.7,11197.21,1.195,11895.299805,19578.4,11270.61,1.1972,11908.5,1942.8,9.03,41.64,1.2036
2006-03-27,58.3,21521.3,11839.587891,1323.0,11839.599609,11250.11,393984.0,8952.0,7.014,3.1053,1.1505,11314.96,1.2064,11954.099609,0.7,11194.07,1.2003,11839.099609,19578.4,11280.13,1.2039,11939.5,1942.8,9.03,41.64,1.2014
2006-03-28,58.3,21521.3,11774.188477,1323.0,11774.200195,11154.54,393984.0,8952.0,7.014,3.1053,1.1505,11312.31,1.2111,11870.5,0.7,11132.05,1.1992,11754.099609,19578.4,11250.11,1.2014,11855.400391,1942.8,9.03,41.64,1.2003
2006-03-29,58.3,21521.3,11817.288086,1323.0,11817.299805,11215.7,393984.0,8952.0,7.014,3.1053,1.1505,11283.97,1.205,11839.799805,0.7,11117.48,1.1976,11753.900391,19578.4,11154.94,1.2001,11773.099609,1942.8,9.03,41.64,1.2029
2006-03-30,58.3,21521.3,11869.788086,1323.0,11869.799805,11150.7,393984.0,8952.0,7.014,3.1053,1.1505,11279.89,1.217,11884.0,0.7,11092.75,1.202,11805.200195,19578.4,11216.34,1.2027,11870.200195,1942.8,9.03,41.64,1.217
