Date,EUR_Price,EUR_Open,EUR_High,EUR_Low
2013-01-15,1.3304,1.3382,1.3394,1.3268
2013-01-16,1.329,1.3304,1.3325,1.3257
2013-01-17,1.3377,1.3291,1.339,1.3271
2013-01-18,1.3319,1.3377,1.3403,1.3281
2013-01-19,1.3319,1.3377,1.3403,1.3281
2013-01-20,1.3319,1.3377,1.3403,1.3281
2013-01-21,1.3314,1.3321,1.3333,1.33
2013-01-22,1.3321,1.3312,1.3373,1.3268
2013-01-23,1.3318,1.3321,1.3356,1.3265
2013-01-24,1.3376,1.3319,1.3394,1.3287
2013-01-25,1.3462,1.3377,1.3481,1.335
2013-01-26,1.3462,1.3377,1.3481,1.335
2013-01-27,1.3462,1.3377,1.3481,1.335
2013-01-28,1.3456,1.3464,1.3478,1.3424
2013-01-29,1.3493,1.3455,1.3498,1.3415
2013-01-30,1.3568,1.3491,1.3588,1.3481
2013-01-31,1.3579,1.3567,1.3594,1.354
2013-02-01,1.364,1.3577,1.3712,1.3572
2013-02-02,1.364,1.3577,1.3712,1.3572
2013-02-03,1.364,1.3577,1.3712,1.3572
2013-02-04,1.3514,1.3642,1.3659,1.3504
2013-02-05,1.3584,1.3514,1.3599,1.3459
2013-02-06,1.3523,1.3584,1.3598,1.3495
2013-02-07,1.3396,1.3521,1.3577,1.3369
2013-02-08,1.3365,1.3398,1.3431,1.3354
2013-02-09,1.3365,1.3398,1.3431,1.3354
2013-02-10,1.3365,1.3398,1.3431,1.3354
2013-02-11,1.3407,1.3359,1.3428,1.3325
2013-02-12,1.3454,1.3406,1.3476,1.3365
2013-02-13,1.3453,1.3453,1.3521,1.3426
2013-02-14,1.3361,1.3451,1.3456,1.3314
2013-02-15,1.3363,1.3363,1.3394,1.3306
2013-02-16,1.3363,1.3363,1.3394,1.3306
2013-02-17,1.3363,1.3363,1.3394,1.3306
2013-02-18,1.3352,1.3357,1.3377,1.3321
2013-02-19,1.3388,1.3352,1.3397,1.3329
2013-02-20,1.3281,1.3387,1.3434,1.327
2013-02-21,1.3189,1.3283,1.3291,1.3161
2013-02-22,1.319,1.319,1.3247,1.3146
2013-02-23,1.319,1.319,1.3247,1.3146
2013-02-24,1.319,1.319,1.3247,1.3146
2013-02-25,1.3062,1.3175,1.3319,1.3047
2013-02-26,1.3062,1.3062,1.3121,1.3018
2013-02-27,1.3139,1.306,1.3148,1.3041
2013-02-28,1.3056,1.3138,1.3163,1.3051
2013-03-01,1.3022,1.3055,1.3102,1.2967
2013-03-02,1.3022,1.3055,1.3102,1.2967
2013-03-03,1.3022,1.3055,1.3102,1.2967
2013-03-04,1.3026,1.3018,1.3032,1.2982
2013-03-05,1.3051,1.3026,1.3077,1.3009
2013-03-06,1.2967,1.3053,1.3072,1.2963
2013-03-07,1.3106,1.2967,1.3121,1.2967
2013-03-08,1.3006,1.3107,1.3136,1.2957
2013-03-09,1.3006,1.3107,1.3136,1.2957
2013-03-10,1.3006,1.3107,1.3136,1.2957
2013-03-11,1.3045,1.2999,1.3054,1.298
2013-03-12,1.3034,1.3044,1.3076,1.2992
2013-03-13,1.2961,1.3034,1.3065,1.2923
2013-03-14,1.3005,1.2961,1.3033,1.2911
2013-03-15,1.3076,1.3005,1.3109,1.2999
2013-03-16,1.3076,1.3005,1.3109,1.2999
2013-03-17,1.3076,1.3005,1.3109,1.2999
2013-03-18,1.2956,1.2959,1.2997,1.2882
2013-03-19,1.2883,1.2957,1.2971,1.2845
2013-03-20,1.2933,1.2881,1.2978,1.2854
2013-03-21,1.2898,1.2932,1.2956,1.288
2013-03-22,1.2988,1.2898,1.3011,1.2889
2013-03-23,1.2988,1.2898,1.3011,1.2889
2013-03-24,1.2988,1.2898,1.3011,1.2889
2013-03-25,1.2852,1.2972,1.3049,1.283
2013-03-26,1.2861,1.2852,1.289,1.2828
2013-03-27,1.278,1.2862,1.2868,1.275
2013-03-28,1.2816,1.278,1.2845,1.2755
2013-03-29,1.282,1.2816,1.2839,1.2793
2013-03-30,1.282,1.2816,1.2839,1.2793
2013-03-31,1.282,1.2816,1.2839,1.2793
2013-04-01,1.2849,1.2814,1.2868,1.2771
2013-04-02,1.282,1.2847,1.2879,1.2809
2013-04-03,1.2851,1.282,1.2865,1.279
2013-04-04,1.2936,1.2849,1.295,1.2746
2013-04-05,1.299,1.2936,1.3041,1.29
2013-04-06,1.299,1.2936,1.3041,1.29
2013-04-07,1.299,1.2936,1.3041,1.29
2013-04-08,1.3009,1.2975,1.3039,1.2963
2013-04-09,1.3082,1.3008,1.3104,1.3004
2013-04-10,1.307,1.3082,1.3123,1.3052
2013-04-11,1.3103,1.3069,1.3139,1.3044
2013-04-12,1.3112,1.3098,1.3127,1.3037
2013-04-13,1.3112,1.3098,1.3127,1.3037
2013-04-14,1.3112,1.3098,1.3127,1.3037
2013-04-15,1.3036,1.3134,1.3135,1.3023
2013-04-16,1.3178,1.3034,1.3203,1.3028
2013-04-17,1.303,1.3177,1.3203,1.3003
2013-04-18,1.3052,1.3031,1.3098,1.3022
2013-04-19,1.3052,1.305,1.3129,1.3046
2013-04-20,1.3052,1.305,1.3129,1.3046
2013-04-21,1.3052,1.305,1.3129,1.3046
2013-04-22,1.3067,1.3079,1.3094,1.3015
2013-04-23,1.2999,1.3066,1.3085,1.2973
2013-04-24,1.3016,1.2998,1.3035,1.2955
2013-04-25,1.3013,1.3013,1.3094,1.2989
2013-04-26,1.3028,1.3013,1.3049,1.2992
2013-04-27,1.3028,1.3013,1.3049,1.2992
2013-04-28,1.3028,1.3013,1.3049,1.2992
2013-04-29,1.31,1.3032,1.3117,1.3028
2013-04-30,1.3167,1.3098,1.3186,1.3056
2013-05-01,1.318,1.3169,1.3245,1.3161
2013-05-02,1.3064,1.318,1.3216,1.3037
2013-05-03,1.3115,1.3065,1.316,1.3035
2013-05-04,1.3115,1.3065,1.316,1.3035
2013-05-05,1.3115,1.3065,1.316,1.3035
2013-05-06,1.3076,1.3115,1.3143,1.3054
2013-05-07,1.3079,1.3075,1.3133,1.3068
2013-05-08,1.3152,1.3079,1.3196,1.3072
2013-05-09,1.3043,1.3154,1.318,1.3011
2013-05-10,1.2993,1.3042,1.3051,1.2936
2013-05-11,1.2993,1.3042,1.3051,1.2936
2013-05-12,1.2993,1.3042,1.3051,1.2936
2013-05-13,1.2976,1.2957,1.2999,1.2942
2013-05-14,1.292,1.2976,1.303,1.2916
2013-05-15,1.2887,1.2919,1.2943,1.2843
2013-05-16,1.2882,1.2886,1.293,1.2846
2013-05-17,1.2839,1.2881,1.289,1.2796
2013-05-18,1.2839,1.2881,1.289,1.2796
2013-05-19,1.2839,1.2881,1.289,1.2796
2013-05-20,1.2883,1.2811,1.2902,1.2803
2013-05-21,1.2906,1.2883,1.2934,1.2841
2013-05-22,1.2858,1.2906,1.3,1.2833
2013-05-23,1.2936,1.2857,1.2956,1.2821
2013-05-24,1.2932,1.2938,1.2998,1.2906
2013-05-25,1.2932,1.2938,1.2998,1.2906
2013-05-26,1.2932,1.2938,1.2998,1.2906
2013-05-27,1.2932,1.2928,1.2951,1.2917
2013-05-28,1.2856,1.2929,1.2951,1.2849
2013-05-29,1.2941,1.2857,1.298,1.284
2013-05-30,1.305,1.294,1.3063,1.2934
2013-05-31,1.2999,1.3053,1.3063,1.2947
2013-06-01,1.2999,1.3053,1.3063,1.2947
2013-06-02,1.2999,1.3053,1.3063,1.2947
2013-06-03,1.3076,1.2983,1.3108,1.2955
2013-06-04,1.3081,1.3077,1.3104,1.3043
2013-06-05,1.3094,1.3081,1.3115,1.3053
2013-06-06,1.3247,1.3095,1.3306,1.3075
2013-06-07,1.3223,1.3246,1.3285,1.3191
2013-06-08,1.3223,1.3246,1.3285,1.3191
2013-06-09,1.3223,1.3246,1.3285,1.3191
2013-06-10,1.3257,1.3207,1.327,1.3177
2013-06-11,1.3315,1.3257,1.3318,1.3232
2013-06-12,1.3337,1.3314,1.3361,1.3266
2013-06-13,1.3375,1.3336,1.3391,1.3278
2013-06-14,1.3347,1.3375,1.3376,1.3294
2013-06-15,1.3347,1.3375,1.3376,1.3294
2013-06-16,1.3347,1.3375,1.3376,1.3294
2013-06-17,1.3369,1.3342,1.3382,1.3317
2013-06-18,1.3394,1.3368,1.3416,1.3325
2013-06-19,1.3295,1.3392,1.3415,1.326
2013-06-20,1.322,1.3296,1.3303,1.3163
2013-06-21,1.3123,1.3219,1.3254,1.3099
2013-06-22,1.3123,1.3219,1.3254,1.3099
2013-06-23,1.3123,1.3219,1.3254,1.3099
2013-06-24,1.3119,1.3117,1.3146,1.306
2013-06-25,1.3085,1.3118,1.3151,1.3064
2013-06-26,1.3012,1.3081,1.3088,1.2984
2013-06-27,1.3037,1.3013,1.3058,1.3001
2013-06-28,1.301,1.3037,1.3105,1.2992
2013-06-29,1.301,1.3037,1.3105,1.2992
2013-06-30,1.301,1.3037,1.3105,1.2992
2013-07-01,1.3064,1.3006,1.3067,1.3001
2013-07-02,1.2979,1.3065,1.308,1.2964
2013-07-03,1.3009,1.2978,1.3032,1.2923
2013-07-04,1.2913,1.3009,1.3024,1.2883
2013-07-05,1.2832,1.2913,1.2918,1.2807
2013-07-06,1.2832,1.2913,1.2918,1.2807
2013-07-07,1.2832,1.2913,1.2918,1.2807
2013-07-08,1.287,1.2825,1.2883,1.2809
2013-07-09,1.2781,1.287,1.2899,1.2755
2013-07-10,1.2976,1.2781,1.2985,1.2765
2013-07-11,1.3096,1.298,1.3204,1.2965
2013-07-12,1.3068,1.3097,1.3103,1.3
2013-07-13,1.3068,1.3097,1.3103,1.3
2013-07-14,1.3068,1.3097,1.3103,1.3
2013-07-15,1.3062,1.3066,1.3085,1.2994
2013-07-16,1.3162,1.3062,1.3175,1.3052
2013-07-17,1.3125,1.3161,1.3177,1.3084
2013-07-18,1.311,1.3125,1.3128,1.3066
2013-07-19,1.3142,1.311,1.3154,1.3087
2013-07-20,1.3142,1.311,1.3154,1.3087
2013-07-21,1.3142,1.311,1.3154,1.3087
2013-07-22,1.3186,1.3142,1.322,1.3131
2013-07-23,1.3224,1.3186,1.3241,1.3165
2013-07-24,1.3201,1.3222,1.3256,1.3176
2013-07-25,1.3277,1.3199,1.3296,1.3165
2013-07-26,1.3279,1.3277,1.3297,1.3252
2013-07-27,1.3279,1.3277,1.3297,1.3252
2013-07-28,1.3279,1.3277,1.3297,1.3252
2013-07-29,1.3262,1.3276,1.3297,1.3241
2013-07-30,1.3263,1.3262,1.3302,1.3234
2013-07-31,1.3302,1.3264,1.3346,1.3215
2013-08-01,1.3207,1.3301,1.3311,1.3197
2013-08-02,1.3283,1.3207,1.3295,1.319
2013-08-03,1.3283,1.3207,1.3295,1.319
2013-08-04,1.3283,1.3207,1.3295,1.319
2013-08-05,1.3258,1.3274,1.3302,1.3232
2013-08-06,1.3306,1.3258,1.3325,1.3245
2013-08-07,1.3337,1.3307,1.3347,1.3266
2013-08-08,1.3382,1.3338,1.3403,1.3329
2013-08-09,1.3343,1.338,1.3391,1.3333
2013-08-10,1.3343,1.338,1.3391,1.3333
2013-08-11,1.3343,1.338,1.3391,1.3333
2013-08-12,1.33,1.334,1.3346,1.3278
2013-08-13,1.3262,1.3299,1.3317,1.3233
2013-08-14,1.3256,1.3262,1.3279,1.3239
2013-08-15,1.3348,1.3256,1.3365,1.3207
2013-08-16,1.3329,1.3346,1.338,1.331
2013-08-17,1.3329,1.3346,1.338,1.331
2013-08-18,1.3329,1.3346,1.338,1.331
2013-08-19,1.3335,1.3328,1.3376,1.3316
2013-08-20,1.3417,1.3336,1.3453,1.3323
2013-08-21,1.3357,1.3416,1.3428,1.3335
2013-08-22,1.3356,1.3355,1.3375,1.3299
2013-08-23,1.3382,1.3356,1.341,1.3333
2013-08-24,1.3382,1.3356,1.341,1.3333
2013-08-25,1.3382,1.3356,1.341,1.3333
2013-08-26,1.3369,1.3382,1.3394,1.3356
2013-08-27,1.3393,1.3368,1.34,1.3324
2013-08-28,1.334,1.3393,1.3399,1.3306
2013-08-29,1.3241,1.3339,1.3344,1.3219
2013-08-30,1.3222,1.3243,1.3256,1.3175
2013-08-31,1.3222,1.3243,1.3256,1.3175
2013-09-01,1.3222,1.3243,1.3256,1.3175
2013-09-02,1.3192,1.3234,1.3238,1.3184
2013-09-03,1.317,1.3191,1.3198,1.3138
2013-09-04,1.3209,1.3171,1.322,1.3156
2013-09-05,1.312,1.3207,1.3223,1.311
2013-09-06,1.318,1.3119,1.3189,1.3104
2013-09-07,1.318,1.3119,1.3189,1.3104
2013-09-08,1.318,1.3119,1.3189,1.3104
2013-09-09,1.3255,1.3169,1.3281,1.3159
2013-09-10,1.3268,1.3255,1.3276,1.323
2013-09-11,1.3312,1.327,1.3327,1.3245
2013-09-12,1.3299,1.331,1.3326,1.3261
2013-09-13,1.3294,1.3299,1.3323,1.3255
2013-09-14,1.3294,1.3299,1.3323,1.3255
2013-09-15,1.3294,1.3299,1.3323,1.3255
2013-09-16,1.3334,1.3306,1.3386,1.3296
2013-09-17,1.3359,1.3334,1.3371,1.3326
2013-09-18,1.3522,1.3359,1.3542,1.3338
2013-09-19,1.353,1.3521,1.3569,1.35
2013-09-20,1.3524,1.3531,1.355,1.3498
2013-09-21,1.3524,1.3531,1.355,1.3498
2013-09-22,1.3524,1.3531,1.355,1.3498
2013-09-23,1.3493,1.3546,1.3556,1.3479
2013-09-24,1.3474,1.3493,1.3519,1.3464
2013-09-25,1.3526,1.3473,1.3538,1.3461
2013-09-26,1.3489,1.3526,1.3529,1.3471
2013-09-27,1.3522,1.3487,1.3565,1.3473
2013-09-28,1.3522,1.3487,1.3565,1.3473
2013-09-29,1.3522,1.3487,1.3565,1.3473
2013-09-30,1.3526,1.348,1.3557,1.3468
2013-10-01,1.3526,1.3528,1.359,1.3517
2013-10-02,1.3579,1.3527,1.3609,1.3509
2013-10-03,1.3618,1.3577,1.3646,1.3576
2013-10-04,1.3558,1.3618,1.3632,1.3538
2013-10-05,1.3558,1.3618,1.3632,1.3538
2013-10-06,1.3558,1.3618,1.3632,1.3538
2013-10-07,1.3582,1.3556,1.3592,1.3542
2013-10-08,1.3573,1.3583,1.3609,1.3558
2013-10-09,1.3524,1.3573,1.3605,1.3486
2013-10-10,1.352,1.3524,1.3546,1.3488
2013-10-11,1.3542,1.3519,1.3582,1.3517
2013-10-12,1.3542,1.3519,1.3582,1.3517
2013-10-13,1.3542,1.3519,1.3582,1.3517
2013-10-14,1.3561,1.3544,1.3598,1.3542
2013-10-15,1.3523,1.3561,1.3571,1.3479
2013-10-16,1.3535,1.3523,1.3567,1.3472
2013-10-17,1.3676,1.3535,1.3681,1.3514
2013-10-18,1.3685,1.3674,1.3704,1.3659
2013-10-19,1.3685,1.3674,1.3704,1.3659
2013-10-20,1.3685,1.3674,1.3704,1.3659
2013-10-21,1.3683,1.3687,1.3691,1.3651
2013-10-22,1.3781,1.3683,1.3794,1.3662
2013-10-23,1.3777,1.3784,1.3794,1.3741
2013-10-24,1.38,1.3776,1.3826,1.3764
2013-10-25,1.3805,1.3801,1.3833,1.3774
2013-10-26,1.3805,1.3801,1.3833,1.3774
2013-10-27,1.3805,1.3801,1.3833,1.3774
2013-10-28,1.3784,1.3803,1.3817,1.3775
2013-10-29,1.3746,1.3784,1.3813,1.3735
2013-10-30,1.3736,1.3745,1.3785,1.3696
2013-10-31,1.3584,1.3737,1.374,1.3577
2013-11-01,1.3487,1.3584,1.3592,1.3481
2013-11-02,1.3487,1.3584,1.3592,1.3481
2013-11-03,1.3487,1.3584,1.3592,1.3481
2013-11-04,1.3516,1.3489,1.3527,1.3443
2013-11-05,1.3474,1.3514,1.3523,1.3449
2013-11-06,1.3512,1.3476,1.355,1.3468
2013-11-07,1.342,1.3514,1.3529,1.3296
2013-11-08,1.3371,1.342,1.3439,1.3317
2013-11-09,1.3371,1.342,1.3439,1.3317
2013-11-10,1.3371,1.342,1.3439,1.3317
2013-11-11,1.3407,1.3361,1.3417,1.3344
2013-11-12,1.3436,1.3407,1.3457,1.3359
2013-11-13,1.3487,1.3436,1.3497,1.3392
2013-11-14,1.3459,1.3489,1.3499,1.3419
2013-11-15,1.3495,1.3458,1.3506,1.3432
2013-11-16,1.3495,1.3458,1.3506,1.3432
2013-11-17,1.3495,1.3458,1.3506,1.3432
2013-11-18,1.3505,1.3502,1.3543,1.3475
2013-11-19,1.3539,1.3505,1.3549,1.3488
2013-11-20,1.3439,1.3539,1.3579,1.3417
2013-11-21,1.3482,1.344,1.3487,1.3399
2013-11-22,1.3558,1.3482,1.3558,1.3462
2013-11-23,1.3558,1.3482,1.3558,1.3462
2013-11-24,1.3558,1.3482,1.3558,1.3462
2013-11-25,1.3516,1.355,1.3561,1.3491
2013-11-26,1.3572,1.3517,1.3575,1.3514
2013-11-27,1.3579,1.3571,1.3613,1.3557
2013-11-28,1.3605,1.358,1.3619,1.3563
2013-11-29,1.359,1.3605,1.3622,1.3579
2013-11-30,1.359,1.3605,1.3622,1.3579
2013-12-01,1.359,1.3605,1.3622,1.3579
2013-12-02,1.3542,1.359,1.3617,1.3525
2013-12-03,1.359,1.354,1.3613,1.3523
2013-12-04,1.3594,1.3589,1.3605,1.3528
2013-12-05,1.3668,1.3594,1.3678,1.3542
2013-12-06,1.3706,1.3668,1.3708,1.363
2013-12-07,1.3706,1.3668,1.3708,1.363
2013-12-08,1.3706,1.3668,1.3708,1.363
2013-12-09,1.3739,1.372,1.3747,1.3694
2013-12-10,1.3761,1.3738,1.3797,1.3733
2013-12-11,1.3786,1.376,1.3811,1.3739
2013-12-12,1.3755,1.3787,1.3804,1.3736
2013-12-13,1.3743,1.3755,1.3771,1.371
2013-12-14,1.3743,1.3755,1.3771,1.371
2013-12-15,1.3743,1.3755,1.3771,1.371
2013-12-16,1.3761,1.374,1.3799,1.3724
2013-12-17,1.3768,1.3762,1.3784,1.3724
2013-12-18,1.3685,1.377,1.3813,1.3675
2013-12-19,1.3663,1.3685,1.3695,1.3649
2013-12-20,1.3672,1.3662,1.371,1.3624
2013-12-21,1.3672,1.3662,1.371,1.3624
2013-12-22,1.3672,1.3662,1.371,1.3624
2013-12-23,1.3696,1.367,1.3717,1.3666
2013-12-24,1.3684,1.3697,1.3704,1.3655
2013-12-25,1.368,1.3684,1.371,1.3661
2013-12-26,1.3691,1.3679,1.3702,1.3662
2013-12-27,1.3742,1.3692,1.3893,1.3686
2013-12-28,1.3742,1.3692,1.3893,1.3686
2013-12-29,1.3742,1.3692,1.3893,1.3686
2013-12-30,1.3805,1.3744,1.3821,1.3729
2013-12-31,1.3746,1.3803,1.3813,1.3742
2014-01-01,1.3754,1.3742,1.3769,1.3742
2014-01-02,1.3672,1.3756,1.3777,1.363
2014-01-03,1.3588,1.3672,1.3674,1.3582
2014-01-04,1.3588,1.3672,1.3674,1.3582
2014-01-05,1.3588,1.3672,1.3674,1.3582
2014-01-06,1.3628,1.3589,1.3653,1.3571
2014-01-07,1.3616,1.3627,1.3657,1.3596
2014-01-08,1.3575,1.3617,1.3636,1.3554
2014-01-09,1.3609,1.3577,1.3636,1.355
2014-01-10,1.367,1.3609,1.3689,1.3577
2014-01-11,1.367,1.3609,1.3689,1.3577
2014-01-12,1.367,1.3609,1.3689,1.3577
2014-01-13,1.3672,1.3669,1.3685,1.3637
2014-01-14,1.3679,1.367,1.3699,1.3648
2014-01-15,1.3605,1.368,1.3684,1.3582
2014-01-16,1.362,1.3604,1.365,1.3582
2014-01-17,1.3541,1.362,1.3623,1.3517
2014-01-18,1.3541,1.362,1.3623,1.3517
2014-01-19,1.3541,1.362,1.3623,1.3517
2014-01-20,1.3552,1.3543,1.357,1.3508
2014-01-21,1.3561,1.3552,1.3571,1.3518
2014-01-22,1.3548,1.3559,1.3584,1.3535
2014-01-23,1.3695,1.3547,1.3699,1.353
2014-01-24,1.3678,1.3697,1.3741,1.3665
2014-01-25,1.3678,1.3697,1.3741,1.3665
2014-01-26,1.3678,1.3697,1.3741,1.3665
2014-01-27,1.3672,1.3677,1.3718,1.3654
2014-01-28,1.3669,1.3673,1.3689,1.3629
2014-01-29,1.3663,1.3668,1.3685,1.3603
2014-01-30,1.3556,1.3662,1.3666,1.3543
2014-01-31,1.3487,1.3557,1.357,1.348
2014-02-01,1.3487,1.3557,1.357,1.348
2014-02-02,1.3487,1.3557,1.357,1.348
2014-02-03,1.3525,1.3493,1.3536,1.3476
2014-02-04,1.3519,1.3525,1.3539,1.3494
2014-02-05,1.3533,1.3519,1.3555,1.3498
2014-02-06,1.359,1.3533,1.3621,1.3485
2014-02-07,1.3635,1.359,1.3642,1.3553
2014-02-08,1.3635,1.359,1.3642,1.3553
2014-02-09,1.3635,1.359,1.3642,1.3553
2014-02-10,1.3647,1.3634,1.3653,1.3609
2014-02-11,1.3639,1.3648,1.3686,1.3631
2014-02-12,1.3594,1.3639,1.3655,1.3563
2014-02-13,1.3681,1.3594,1.3694,1.3586
2014-02-14,1.3693,1.3681,1.3718,1.3674
2014-02-15,1.3693,1.3681,1.3718,1.3674
2014-02-16,1.3693,1.3681,1.3718,1.3674
2014-02-17,1.3708,1.3688,1.3725,1.3687
2014-02-18,1.3758,1.3706,1.377,1.3694
2014-02-19,1.3733,1.3757,1.3774,1.3724
2014-02-20,1.3718,1.3733,1.3763,1.3685
2014-02-21,1.374,1.372,1.376,1.3704
2014-02-22,1.374,1.372,1.376,1.3704
2014-02-23,1.374,1.372,1.376,1.3704
2014-02-24,1.3735,1.3735,1.377,1.3708
2014-02-25,1.3746,1.3735,1.3767,1.3714
2014-02-26,1.3688,1.3744,1.3758,1.3661
2014-02-27,1.3709,1.3687,1.3727,1.3642
2014-02-28,1.3803,1.3708,1.3824,1.3693
2014-03-01,1.3803,1.3708,1.3824,1.3693
2014-03-02,1.3803,1.3708,1.3824,1.3693
2014-03-03,1.3735,1.3786,1.3793,1.3725
2014-03-04,1.3744,1.3735,1.3782,1.372
2014-03-05,1.3733,1.3742,1.3746,1.3706
2014-03-06,1.3861,1.3734,1.3874,1.3723
2014-03-07,1.3878,1.386,1.3917,1.3854
2014-03-08,1.3878,1.386,1.3917,1.3854
2014-03-09,1.3878,1.386,1.3917,1.3854
2014-03-10,1.3877,1.3875,1.3898,1.3861
2014-03-11,1.3859,1.3874,1.388,1.3832
2014-03-12,1.3904,1.3859,1.3914,1.3841
2014-03-13,1.3869,1.3903,1.3968,1.3844
2014-03-14,1.3914,1.3866,1.3937,1.3847
2014-03-15,1.3914,1.3866,1.3937,1.3847
2014-03-16,1.3914,1.3866,1.3937,1.3847
2014-03-17,1.3922,1.3911,1.3949,1.3879
2014-03-18,1.3934,1.3921,1.3942,1.388
2014-03-19,1.3833,1.3933,1.3935,1.3809
2014-03-20,1.3779,1.3832,1.3845,1.3749
2014-03-21,1.3794,1.3779,1.3813,1.3767
2014-03-22,1.3794,1.3779,1.3813,1.3767
2014-03-23,1.3794,1.3779,1.3813,1.3767
2014-03-24,1.3839,1.3792,1.3876,1.376
2014-03-25,1.3827,1.3839,1.3848,1.375
2014-03-26,1.3783,1.3827,1.3829,1.3777
2014-03-27,1.374,1.3781,1.3798,1.3729
2014-03-28,1.3753,1.374,1.3773,1.3705
2014-03-29,1.3753,1.374,1.3773,1.3705
2014-03-30,1.3753,1.374,1.3773,1.3705
2014-03-31,1.3771,1.3755,1.3807,1.3734
2014-04-01,1.3794,1.3769,1.3817,1.3767
2014-04-02,1.3767,1.3792,1.3821,1.3752
2014-04-03,1.372,1.3768,1.3807,1.3699
2014-04-04,1.3703,1.3719,1.3732,1.3672
2014-04-05,1.3703,1.3719,1.3732,1.3672
2014-04-06,1.3703,1.3719,1.3732,1.3672
2014-04-07,1.3741,1.3696,1.3749,1.3689
2014-04-08,1.3796,1.3741,1.3813,1.3737
2014-04-09,1.3855,1.3794,1.3862,1.3779
2014-04-10,1.3888,1.3855,1.3899,1.3835
2014-04-11,1.3885,1.3888,1.3907,1.3864
2014-04-12,1.3885,1.3888,1.3907,1.3864
2014-04-13,1.3885,1.3888,1.3907,1.3864
2014-04-14,1.3821,1.3839,1.3866,1.381
2014-04-15,1.3814,1.3821,1.3835,1.379
2014-04-16,1.3816,1.3814,1.3852,1.3804
2014-04-17,1.3815,1.3816,1.3866,1.381
2014-04-18,1.3815,1.3814,1.3825,1.3808
2014-04-19,1.3815,1.3814,1.3825,1.3808
2014-04-20,1.3815,1.3814,1.3825,1.3808
2014-04-21,1.3792,1.3809,1.3832,1.3786
2014-04-22,1.3805,1.3794,1.3826,1.3785
2014-04-23,1.3817,1.3805,1.3855,1.38
2014-04-24,1.3832,1.3819,1.3843,1.3792
2014-04-25,1.3833,1.3832,1.385,1.3826
2014-04-26,1.3833,1.3832,1.385,1.3826
2014-04-27,1.3833,1.3832,1.385,1.3826
2014-04-28,1.385,1.3834,1.388,1.3814
2014-04-29,1.3812,1.3849,1.3879,1.3805
2014-04-30,1.3868,1.3813,1.3878,1.3777
2014-05-01,1.387,1.3866,1.3889,1.3861
2014-05-02,1.387,1.3868,1.3881,1.3811
2014-05-03,1.387,1.3868,1.3881,1.3811
2014-05-04,1.387,1.3868,1.3881,1.3811
2014-05-05,1.3876,1.3872,1.3892,1.3865
2014-05-06,1.3928,1.3875,1.3952,1.3869
2014-05-07,1.3912,1.3928,1.394,1.391
2014-05-08,1.3841,1.3911,1.3993,1.3832
2014-05-09,1.376,1.3841,1.3847,1.3746
2014-05-10,1.376,1.3841,1.3847,1.3746
2014-05-11,1.376,1.3841,1.3847,1.3746
2014-05-12,1.3757,1.375,1.3775,1.3748
2014-05-13,1.3704,1.3758,1.3773,1.3691
2014-05-14,1.3715,1.3704,1.3732,1.3697
2014-05-15,1.3711,1.3715,1.3733,1.3648
2014-05-16,1.3695,1.3712,1.3729,1.3687
2014-05-17,1.3695,1.3712,1.3729,1.3687
2014-05-18,1.3695,1.3712,1.3729,1.3687
2014-05-19,1.3709,1.3703,1.3736,1.3688
2014-05-20,1.3703,1.3708,1.3714,1.3678
2014-05-21,1.3687,1.3703,1.3724,1.3635
2014-05-22,1.3656,1.3687,1.3689,1.3645
2014-05-23,1.3634,1.3656,1.366,1.3615
2014-05-24,1.3634,1.3656,1.366,1.3615
2014-05-25,1.3634,1.3656,1.366,1.3615
2014-05-26,1.3646,1.3626,1.3655,1.3615
2014-05-27,1.3634,1.3647,1.367,1.3613
2014-05-28,1.3591,1.3635,1.3639,1.3588
2014-05-29,1.3602,1.3589,1.3626,1.3585
2014-05-30,1.3631,1.3601,1.365,1.3598
2014-05-31,1.3631,1.3601,1.365,1.3598
2014-06-01,1.3631,1.3601,1.365,1.3598
2014-06-02,1.3597,1.3636,1.3646,1.3589
2014-06-03,1.3628,1.3596,1.3647,1.3586
2014-06-04,1.3599,1.3628,1.3639,1.3595
2014-06-05,1.366,1.3599,1.3671,1.3504
2014-06-06,1.3643,1.3662,1.3678,1.362
2014-06-07,1.3643,1.3662,1.3678,1.362
2014-06-08,1.3643,1.3662,1.3678,1.362
2014-06-09,1.3594,1.3645,1.367,1.3583
2014-06-10,1.3548,1.3594,1.3603,1.3533
2014-06-11,1.3533,1.3548,1.3558,1.3521
2014-06-12,1.3553,1.3533,1.3574,1.3512
2014-06-13,1.3542,1.3552,1.358,1.3519
2014-06-14,1.3542,1.3552,1.358,1.3519
2014-06-15,1.3542,1.3552,1.358,1.3519
2014-06-16,1.3575,1.3535,1.358,1.3514
2014-06-17,1.3546,1.3574,1.3588,1.3536
2014-06-18,1.3596,1.3546,1.3599,1.354
2014-06-19,1.3609,1.3596,1.3643,1.3582
2014-06-20,1.3599,1.3607,1.3634,1.3563
2014-06-21,1.3599,1.3607,1.3634,1.3563
2014-06-22,1.3599,1.3607,1.3634,1.3563
2014-06-23,1.3605,1.3596,1.3615,1.3575
2014-06-24,1.3605,1.3603,1.3628,1.3582
