Date,Euribor,IPC,Price_EURO,Open_EURO,High_EURO,Low_EURO,Defunciones,Debt,Percentage,Debt_per_capita,Activos,Ocupados,Parados,Actividad(%),Paro(%),GDP_Value, Open_DJ, High_DJ, Low_DJ, Close_DJ,Open_y,High_y,Low_y,Close,AdjClose,Volume
2003-04-17,2.447,0.8,1.0873,1.0909,1.0966,1.0867,7.061,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8255.79,8388.28,8172.52,8337.65,6458.600098,6575.399902,6441.799805,6574.399902,6574.393066,76200
2003-04-22,2.447,0.8,1.0972,1.0864,1.1005,1.0848,7.062,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8326.38,8509.43,8238.14,8484.99,6546.399902,6592.0,6492.899902,6577.600098,6577.593262,86600
2003-04-23,2.447,0.8,1.0964,1.0972,1.0985,1.092,7.062,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8484.92,8587.72,8398.65,8515.66,6647.0,6667.200195,6543.799805,6587.399902,6587.393066,135200
2003-04-24,2.447,0.8,1.1033,1.0957,1.105,1.0945,7.062,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8512.44,8527.99,8363.28,8440.04,6575.399902,6642.5,6517.600098,6526.899902,6526.893066,178800
2003-04-25,2.447,0.8,1.1034,1.1033,1.1054,1.096,7.062,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8438.98,8453.06,8258.8,8306.35,6529.399902,6567.799805,6454.600098,6492.5,6492.493652,99000
2003-04-28,2.447,0.8,1.0986,1.1037,1.1081,1.0977,6.899,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8306.84,8515.8,8290.46,8471.61,6466.5,6620.100098,6453.399902,6607.799805,6607.792969,122400
2003-04-29,2.447,0.8,1.1076,1.0987,1.1088,1.0933,6.899,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8472.88,8578.55,8414.61,8502.99,6641.600098,6674.700195,6557.200195,6557.200195,6557.193359,165200
2003-04-30,2.447,0.8,1.1183,1.1075,1.1189,1.1063,6.899,388749.0,,9294 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8501.38,8557.62,8402.36,8480.09,6576.299805,6598.299805,6489.5,6489.5,6489.493652,171000
2003-05-02,2.2521,-0.1,1.1231,1.1239,1.1274,1.1189,6.899,385294.0,50.55,9211 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8453.48,8612.86,8389.4,8582.68,6471.899902,6474.0,6339.299805,6456.399902,6456.393555,180200
2003-05-05,2.2521,-0.1,1.1292,1.1228,1.1305,1.1205,6.69,385294.0,50.55,9211 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8583.17,8643.11,8472.67,8531.57,6503.399902,6563.700195,6474.899902,6491.299805,6491.293457,93600
2003-05-06,2.2521,-0.1,1.1441,1.1291,1.1456,1.1277,6.69,385294.0,50.55,9211 ,19639.2,17423.2,2216.0,55.65,11.28,0.5271,8531.28,8658.18,8486.88,8588.36,6486.600098,6576.700195,6470.0,6568.700195,6568.693359,145200
