Date,IPC,Open,High,Low,Close,AdjClose,GDP_Value,Euribor,Price_EUR,Open_EUR,High_EUR,Low_EUR,Open_DJ,High_DJ,Low_DJ,Close_DJ,Total_debt,Percentage,Debt_per_capita,Defunciones,Births,Activos,Ocupados,Parados,Actividad(%),Paro(%)
2008-12-04,-0.5,8815.099609,9113.200195,8699.599609,8836.099609,8836.09082,-1.6272,3.452,1.2771,1.2702,1.2849,1.2549,8467.04,8705.98,8222.84,8376.24,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-05,-0.5,8696.400391,8743.299805,8409.299805,8491.200195,8491.191406,-1.6272,3.452,1.2736,1.2788,1.2801,1.2628,8290.22,8722.47,8084.25,8635.42,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-06,-0.5,8696.400391,8743.299805,8409.299805,8491.200195,8491.191406,-1.6272,3.452,1.2736,1.2788,1.2801,1.2628,8290.22,8722.47,8084.25,8635.42,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-07,-0.5,8696.400391,8743.299805,8409.299805,8491.200195,8491.191406,-1.6272,3.452,1.2736,1.2788,1.2801,1.2628,8290.22,8722.47,8084.25,8635.42,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-08,-0.5,8893.5,9062.0,8825.200195,9036.5,9036.491211,-1.6272,3.452,1.2937,1.2726,1.2964,1.2717,8829.44,9151.61,8660.03,8934.18,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-09,-0.5,8973.0,9125.799805,8894.900391,9063.099609,9063.09082,-1.6272,3.452,1.2913,1.2953,1.3001,1.2796,8817.33,8978.14,8591.69,8691.33,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-10,-0.5,9070.0,9162.900391,8975.099609,9152.400391,9152.391602,-1.6272,3.452,1.3018,1.2927,1.3072,1.2902,8787.54,8942.46,8589.86,8761.42,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-11,-0.5,9140.5,9249.400391,9020.0,9182.599609,9182.589844,-1.6272,3.452,1.3359,1.3013,1.3407,1.3001,8652.54,8861.86,8480.18,8565.09,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-12,-0.5,8881.0,8975.5,8711.0,8975.5,8975.491211,-1.6272,3.452,1.3373,1.3356,1.3417,1.3251,8329.65,8705.43,8272.22,8629.68,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-13,-0.5,8881.0,8975.5,8711.0,8975.5,8975.491211,-1.6272,3.452,1.3373,1.3356,1.3417,1.3251,8329.65,8705.43,8272.22,8629.68,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-14,-0.5,8881.0,8975.5,8711.0,8975.5,8975.491211,-1.6272,3.452,1.3373,1.3356,1.3417,1.3251,8329.65,8705.43,8272.22,8629.68,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-15,-0.5,8994.299805,9111.900391,8930.0,9023.900391,9023.891602,-1.6272,3.452,1.3712,1.3368,1.3713,1.3365,8659.63,8738.4,8431.04,8564.53,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-16,-0.5,9010.400391,9167.700195,8995.5,9167.700195,9167.69043,-1.6272,3.452,1.41,1.3703,1.4146,1.3631,8614.31,8985.63,8534.03,8924.14,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-17,-0.5,9281.5,9282.900391,9047.400391,9196.900391,9196.890625,-1.6272,3.452,1.4403,1.4052,1.4438,1.3995,8816.14,9001.96,8701.13,8824.34,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-18,-0.5,9219.599609,9327.900391,9202.299805,9257.799805,9257.790039,-1.6272,3.452,1.4211,1.4406,1.4721,1.4187,8857.08,8946.36,8516.02,8604.99,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-19,-0.5,9152.0,9332.900391,9099.299805,9268.400391,9268.390625,-1.6272,3.452,1.3919,1.4244,1.4312,1.3825,8649.44,8823.78,8499.06,8579.11,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-20,-0.5,9152.0,9332.900391,9099.299805,9268.400391,9268.390625,-1.6272,3.452,1.3919,1.4244,1.4312,1.3825,8649.44,8823.78,8499.06,8579.11,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-21,-0.5,9152.0,9332.900391,9099.299805,9268.400391,9268.390625,-1.6272,3.452,1.3919,1.4244,1.4312,1.3825,8649.44,8823.78,8499.06,8579.11,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-22,-0.5,9232.299805,9234.599609,9095.200195,9098.900391,9098.891602,-1.6272,3.452,1.3945,1.3934,1.4126,1.3902,8598.62,8672.06,8351.79,8519.77,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-23,-0.5,9075.299805,9186.799805,9040.799805,9068.5,9068.491211,-1.6272,3.452,1.3963,1.3948,1.4021,1.3918,8586.67,8647.6,8376.8,8419.49,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-24,-0.5,9075.299805,9186.799805,9040.799805,9068.5,9068.491211,-1.6272,3.452,1.4004,1.3941,1.4022,1.3914,8586.67,8647.6,8376.8,8419.49,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-25,-0.5,9075.299805,9186.799805,9040.799805,9068.5,9068.491211,-1.6272,3.452,1.4015,1.4013,1.4051,1.3977,8586.67,8647.6,8376.8,8419.49,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-26,-0.5,9075.299805,9186.799805,9040.799805,9068.5,9068.491211,-1.6272,3.452,1.4063,1.4009,1.4121,1.399,8586.67,8647.6,8376.8,8419.49,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-27,-0.5,9075.299805,9186.799805,9040.799805,9068.5,9068.491211,-1.6272,3.452,1.4063,1.4009,1.4121,1.399,8586.67,8647.6,8376.8,8419.49,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-28,-0.5,9075.299805,9186.799805,9040.799805,9068.5,9068.491211,-1.6272,3.452,1.4063,1.4009,1.4121,1.399,8586.67,8647.6,8376.8,8419.49,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-29,-0.5,9081.0,9138.200195,8955.299805,9017.700195,9017.691406,-1.6272,3.452,1.3977,1.406,1.4362,1.3968,8528.77,8575.6,8349.24,8483.93,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-30,-0.5,9081.799805,9195.799805,9068.099609,9195.799805,9195.790039,-1.6272,3.452,1.4072,1.3946,1.4223,1.3918,8537.85,8700.89,8463.7,8668.39,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2008-12-31,-0.5,9081.799805,9195.799805,9068.099609,9195.799805,9195.790039,-1.6272,3.452,1.398,1.4067,1.4148,1.385,8537.85,8700.89,8463.7,8668.39,440621.0,39.7,9529.0,1055,1420.0,23262.1,20055.3,3206.8,60.35,13.79
2009-01-01,-0.5,9081.799805,9195.799805,9068.099609,9195.799805,9195.790039,-2.6003,2.6216,1.399,1.3967,1.4002,1.3948,8537.85,8700.89,8463.7,8668.39,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-02,-1.2,9262.0,9486.299805,9219.099609,9486.299805,9486.290039,-2.6003,2.6216,1.3879,1.3993,1.4058,1.384,8772.25,9065.28,8760.78,9034.69,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-03,-1.2,9262.0,9486.299805,9219.099609,9486.299805,9486.290039,-2.6003,2.6216,1.3879,1.3993,1.4058,1.384,8772.25,9065.28,8760.78,9034.69,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-04,-1.2,9262.0,9486.299805,9219.099609,9486.299805,9486.290039,-2.6003,2.6216,1.3879,1.3993,1.4058,1.384,8772.25,9065.28,8760.78,9034.69,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-05,-1.2,9543.400391,9644.099609,9506.299805,9644.099609,9644.089844,-2.6003,2.6216,1.3605,1.3902,1.3965,1.3546,9027.13,9034.37,8892.36,8952.89,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-06,-1.2,9677.099609,9800.0,9617.799805,9724.0,9723.990234,-2.6003,2.6216,1.351,1.3611,1.3659,1.3312,8954.57,9088.06,8940.95,9015.1,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-07,-1.2,9726.200195,9726.200195,9503.799805,9570.0,9569.990234,-2.6003,2.6216,1.3634,1.3529,1.3748,1.343,8996.94,8996.94,8719.92,8769.7,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-08,-1.2,9452.700195,9576.099609,9357.700195,9469.5,9469.490234,-2.6003,2.6216,1.3727,1.3651,1.38,1.3533,8769.94,8770.02,8651.19,8742.46,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-09,-1.2,9527.700195,9529.0,9309.5,9378.5,9378.490234,-2.6003,2.6216,1.344,1.371,1.3752,1.3415,8738.8,8769.62,8576.96,8599.18,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-10,-1.2,9527.700195,9529.0,9309.5,9378.5,9378.490234,-2.6003,2.6216,1.344,1.371,1.3752,1.3415,8738.8,8769.62,8576.96,8599.18,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-11,-1.2,9527.700195,9529.0,9309.5,9378.5,9378.490234,-2.6003,2.6216,1.344,1.371,1.3752,1.3415,8738.8,8769.62,8576.96,8599.18,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-12,-1.2,9329.5,9350.599609,9179.200195,9199.900391,9199.890625,-2.6003,2.6216,1.3371,1.3474,1.3476,1.3287,8599.26,8602.6,8421.08,8473.97,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-13,-1.2,9098.799805,9111.599609,8920.200195,9057.299805,9057.291016,-2.6003,2.6216,1.3196,1.3361,1.3375,1.3142,8474.61,8522.08,8376.88,8448.56,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-14,-1.2,9132.099609,9138.299805,8594.200195,8692.700195,8692.691406,-2.6003,2.6216,1.3162,1.319,1.3336,1.3092,8446.01,8446.25,8140.72,8200.14,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-15,-1.2,8685.900391,8735.799805,8500.400391,8611.099609,8611.09082,-2.6003,2.6216,1.3154,1.3184,1.3242,1.3026,8196.24,8286.16,7995.13,8212.49,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-16,-1.2,8778.299805,8884.0,8620.099609,8620.099609,8620.09082,-2.6003,2.6216,1.3304,1.3127,1.3344,1.311,8215.67,8341.2,8109.34,8281.22,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-17,-1.2,8778.299805,8884.0,8620.099609,8620.099609,8620.09082,-2.6003,2.6216,1.3304,1.3127,1.3344,1.311,8215.67,8341.2,8109.34,8281.22,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-18,-1.2,8778.299805,8884.0,8620.099609,8620.099609,8620.09082,-2.6003,2.6216,1.3304,1.3127,1.3344,1.311,8215.67,8341.2,8109.34,8281.22,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-19,-1.2,8739.099609,8788.299805,8389.900391,8494.799805,8494.791016,-2.6003,2.6216,1.3112,1.3327,1.3386,1.31,8215.67,8341.2,8109.34,8281.22,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-20,-1.2,8462.5,8617.299805,8223.700195,8276.5,8276.491211,-2.6003,2.6216,1.2889,1.309,1.3105,1.2856,8279.63,8291.98,7939.93,7949.09,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-21,-1.2,8212.400391,8388.900391,8077.100098,8230.700195,8230.691406,-2.6003,2.6216,1.3041,1.2907,1.307,1.2826,7949.17,8243.55,7936.19,8228.1,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-22,-1.2,8381.0,8451.200195,8117.100098,8159.299805,8159.291504,-2.6003,2.6216,1.2986,1.3051,1.3085,1.2908,8224.43,8224.83,7957.14,8122.8,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-23,-1.2,8152.600098,8208.299805,7981.700195,8172.799805,8172.791504,-2.6003,2.6216,1.2992,1.3004,1.3036,1.2766,8108.79,8152.59,7909.03,8077.56,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-24,-1.2,8152.600098,8208.299805,7981.700195,8172.799805,8172.791504,-2.6003,2.6216,1.2992,1.3004,1.3036,1.2766,8108.79,8152.59,7909.03,8077.56,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-25,-1.2,8152.600098,8208.299805,7981.700195,8172.799805,8172.791504,-2.6003,2.6216,1.2992,1.3004,1.3036,1.2766,8108.79,8152.59,7909.03,8077.56,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-26,-1.2,8106.5,8420.5,8091.5,8375.200195,8375.191406,-2.6003,2.6216,1.3166,1.2969,1.3207,1.286,8078.04,8231.68,8023.16,8116.03,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-27,-1.2,8408.200195,8410.599609,8169.0,8349.5,8349.491211,-2.6003,2.6216,1.3178,1.3181,1.333,1.3118,8117.39,8225.79,8083.14,8174.73,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-28,-1.2,8413.5,8733.299805,8396.299805,8701.5,8701.491211,-2.6003,2.6216,1.3138,1.3164,1.3327,1.3103,8175.93,8405.87,8175.93,8375.45,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-29,-1.2,8650.299805,8665.0,8403.099609,8477.400391,8477.391602,-2.6003,2.6216,1.2959,1.3154,1.318,1.2933,8373.06,8373.14,8137.94,8149.01,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-30,-1.2,8456.700195,8511.900391,8326.400391,8450.400391,8450.391602,-2.6003,2.6216,1.2782,1.2954,1.2961,1.2778,8149.01,8195.76,7961.92,8000.86,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-01-31,-1.2,8456.700195,8511.900391,8326.400391,8450.400391,8450.391602,-2.6003,2.6216,1.2782,1.2954,1.2961,1.2778,8149.01,8195.76,7961.92,8000.86,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-01,-1.2,8456.700195,8511.900391,8326.400391,8450.400391,8450.391602,-2.6003,2.1354,1.2782,1.2954,1.2961,1.2778,8149.01,8195.76,7961.92,8000.86,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-02,0.0,8275.400391,8316.099609,8118.299805,8233.400391,8233.391602,-2.6003,2.1354,1.2851,1.2769,1.29,1.2706,8000.62,8000.62,7867.37,7936.83,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-03,0.0,8294.799805,8365.900391,8180.299805,8361.900391,8361.891602,-2.6003,2.1354,1.3037,1.2849,1.3058,1.2801,7936.99,8111.57,7905.52,8078.36,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-04,0.0,8413.200195,8547.599609,8285.900391,8495.400391,8495.391602,-2.6003,2.1354,1.283,1.3028,1.307,1.2812,8070.32,8162.15,7929.26,7956.66,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-05,0.0,8333.099609,8452.900391,8209.200195,8440.200195,8440.191406,-2.6003,2.1354,1.2786,1.2854,1.2906,1.2759,7954.83,8107.83,7845.31,8063.07,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-06,0.0,8498.299805,8608.700195,8411.400391,8544.700195,8544.691406,-2.6003,2.1354,1.2933,1.2797,1.2994,1.2749,8056.38,8312.37,8052.24,8280.59,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-07,0.0,8498.299805,8608.700195,8411.400391,8544.700195,8544.691406,-2.6003,2.1354,1.2933,1.2797,1.2994,1.2749,8056.38,8312.37,8052.24,8280.59,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-08,0.0,8498.299805,8608.700195,8411.400391,8544.700195,8544.691406,-2.6003,2.1354,1.2933,1.2797,1.2994,1.2749,8056.38,8312.37,8052.24,8280.59,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-09,0.0,8495.0,8601.0,8462.599609,8584.799805,8584.791016,-2.6003,2.1354,1.301,1.2961,1.3094,1.2872,8281.38,8315.07,8196.24,8270.87,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-10,0.0,8523.400391,8653.799805,8390.400391,8397.299805,8397.291016,-2.6003,2.1354,1.2898,1.3012,1.3075,1.2809,8269.36,8269.44,7848.74,7888.88,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-11,0.0,8330.200195,8388.299805,8246.299805,8355.799805,8355.791016,-2.6003,2.1354,1.2896,1.2916,1.3,1.2832,7887.05,7983.74,7852.16,7939.53,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-12,0.0,8302.299805,8327.400391,8116.600098,8200.900391,8200.891602,-2.6003,2.1354,1.2864,1.2902,1.2944,1.2723,7931.97,7938.82,7693.98,7932.76,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-13,0.0,8291.299805,8393.799805,8254.900391,8265.5,8265.491211,-2.6003,2.1354,1.2862,1.287,1.2944,1.2818,7933.0,7970.84,7840.45,7850.41,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-14,0.0,8291.299805,8393.799805,8254.900391,8265.5,8265.491211,-2.6003,2.1354,1.2862,1.287,1.2944,1.2818,7933.0,7970.84,7840.45,7850.41,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-15,0.0,8291.299805,8393.799805,8254.900391,8265.5,8265.491211,-2.6003,2.1354,1.2862,1.287,1.2944,1.2818,7933.0,7970.84,7840.45,7850.41,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-16,0.0,8206.0,8228.900391,8075.0,8075.0,8074.991699,-2.6003,2.1354,1.2778,1.2788,1.2826,1.2727,7933.0,7970.84,7840.45,7850.41,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-17,0.0,7988.0,8006.100098,7783.799805,7843.200195,7843.192383,-2.6003,2.1354,1.2591,1.2792,1.2811,1.2563,7845.63,7845.63,7551.01,7552.6,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-18,0.0,7890.0,7910.399902,7707.0,7861.399902,7861.39209,-2.6003,2.1354,1.2539,1.2583,1.2641,1.2513,7546.35,7617.76,7479.97,7555.63,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-19,0.0,7903.299805,7964.299805,7822.100098,7875.899902,7875.89209,-2.6003,2.1354,1.2663,1.2534,1.276,1.2525,7555.23,7614.97,7447.55,7465.95,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-20,0.0,7740.0,7760.100098,7601.799805,7603.600098,7603.592285,-2.6003,2.1354,1.2843,1.2671,1.2885,1.2558,7461.49,7469.29,7249.47,7365.67,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-21,0.0,7740.0,7760.100098,7601.799805,7603.600098,7603.592285,-2.6003,2.1354,1.2843,1.2671,1.2885,1.2558,7461.49,7469.29,7249.47,7365.67,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-22,0.0,7740.0,7760.100098,7601.799805,7603.600098,7603.592285,-2.6003,2.1354,1.2843,1.2671,1.2885,1.2558,7461.49,7469.29,7249.47,7365.67,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-23,0.0,7729.100098,7781.0,7514.899902,7540.399902,7540.39209,-2.6003,2.1354,1.2708,1.2797,1.2992,1.2691,7365.99,7441.02,7105.94,7114.78,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-24,0.0,7436.799805,7547.200195,7403.600098,7483.399902,7483.39209,-2.6003,2.1354,1.284,1.2694,1.2877,1.2661,7115.34,7378.97,7114.3,7350.94,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-25,0.0,7625.600098,7642.799805,7385.0,7512.100098,7512.092285,-2.6003,2.1354,1.271,1.2843,1.2904,1.2692,7349.58,7404.94,7156.68,7270.89,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-26,0.0,7571.200195,7862.0,7564.799805,7811.700195,7811.692383,-2.6003,2.1354,1.2731,1.2718,1.281,1.2682,7269.06,7402.31,7173.56,7182.08,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-27,0.0,7731.899902,7736.299805,7522.100098,7620.899902,7620.89209,-2.6003,2.1354,1.2669,1.2744,1.2752,1.2603,7180.97,7195.46,7033.62,7062.93,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-02-28,0.0,7731.899902,7736.299805,7522.100098,7620.899902,7620.89209,-2.6003,2.1354,1.2669,1.2744,1.2752,1.2603,7180.97,7195.46,7033.62,7062.93,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-01,0.0,7731.899902,7736.299805,7522.100098,7620.899902,7620.89209,-2.6003,1.9089,1.2669,1.2744,1.2752,1.2603,7180.97,7195.46,7033.62,7062.93,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-02,0.2,7428.600098,7464.299805,7270.5,7270.5,7270.492676,-2.6003,1.9089,1.2584,1.2626,1.2636,1.2545,7056.48,7058.95,6755.17,6763.29,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-03,0.2,7315.899902,7359.200195,7199.100098,7219.399902,7219.392578,-2.6003,1.9089,1.2567,1.2578,1.2679,1.2521,6764.81,6855.29,6705.63,6726.02,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-04,0.2,7295.5,7390.700195,7257.399902,7357.5,7357.492676,-2.6003,1.9089,1.2637,1.2557,1.2658,1.2456,6726.5,6979.22,6726.42,6875.84,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-05,0.2,7295.299805,7297.0,7025.899902,7025.899902,7025.892578,-2.6003,1.9089,1.2561,1.266,1.2664,1.2479,6874.01,6874.01,6544.1,6594.44,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-06,0.2,7061.899902,7086.799805,6883.299805,6936.899902,6936.893066,-2.6003,1.9089,1.2641,1.2546,1.2755,1.253,6595.16,6755.17,6469.95,6626.94,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-07,0.2,7061.899902,7086.799805,6883.299805,6936.899902,6936.893066,-2.6003,1.9089,1.2641,1.2546,1.2755,1.253,6595.16,6755.17,6469.95,6626.94,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-08,0.2,7061.899902,7086.799805,6883.299805,6936.899902,6936.893066,-2.6003,1.9089,1.2641,1.2546,1.2755,1.253,6595.16,6755.17,6469.95,6626.94,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-09,0.2,6965.399902,6970.0,6702.600098,6817.399902,6817.393066,-2.6003,1.9089,1.2611,1.2668,1.2729,1.2553,6625.74,6709.61,6516.86,6547.05,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-10,0.2,6808.100098,7153.299805,6771.700195,7153.299805,7153.29248,-2.6003,1.9089,1.2671,1.2603,1.2822,1.2577,6547.01,6926.49,6546.61,6926.49,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-11,0.2,7143.0,7357.100098,7063.299805,7204.700195,7204.692871,-2.6003,1.9089,1.2829,1.2683,1.2866,1.2617,6923.13,7015.06,6867.55,6930.4,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-12,0.2,7142.799805,7340.5,7008.600098,7340.5,7340.492676,-2.6003,1.9089,1.2912,1.2842,1.2948,1.2732,6932.39,7184.71,6872.25,7170.06,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-13,0.2,7492.5,7543.200195,7376.0,7427.799805,7427.79248,-2.6003,1.9089,1.2925,1.2916,1.2959,1.2864,7167.35,7242.62,7105.86,7223.98,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
2009-03-14,0.2,7492.5,7543.200195,7376.0,7427.799805,7427.79248,-2.6003,1.9089,1.2925,1.2916,1.2959,1.2864,7167.35,7242.62,7105.86,7223.98,569535.0,53.3,12252.0,1054,1356.0,23302.6,19284.4,4018.2,60.39,17.24
